File name;Tag
jay_kishor-raga_malgunji_jor;pleasant
jeff_buckley-last_goodbye;pleasant
john_coltrane-giant_steps;pleasant
lynyrd_skynyrd-sweet_home_alabama;pleasant
michael_masley-advice_from_the_angel_of_thresholds;pleasant
morrissey-everyday_is_like_sunday;pleasant
paul_mccartney-ebony_and_ivory;pleasant
portishead-all_mine;pleasant
pretenders-day_after_day;pleasant
santana-love_of_my_life;pleasant
steely_dan-rikki_dont_lose_that_number;pleasant
stevie_wonder-for_once_in_my_life;pleasant
tommy_james_and_the_shondells-i_think_were_alone_now;pleasant
wes_montgomery-bumpin;pleasant
yakshi-chandra;pleasant
altered_images-dont_talk_to_me_about_love;positive
anup-life_glides;positive
barbara_leoni-don_t_rain_on_my_parade;positive
bobby_brown-my_prerogative;positive
boo_radleys-wake_up_boo;positive
bruce_springsteen-badlands;positive
chi-lites-stoned_out_of_my_mind;positive
coasters-poison_ivy;positive
curtis_mayfield-move_on_up;positive
dave_matthews_band-ants_marching;positive
faith_hill-lets_make_love;positive
george_harrison-all_things_must_pass;positive
glenn_miller-in_the_mood;positive
jay_kishor-raga_malgunji_jor;positive
john_coltrane-giant_steps;positive
kansas-carry_on_wayward_son;positive
madness-baggy_trousers;positive
mott_the_hoople-roll_away_the_stone;positive
paul_mccartney-ebony_and_ivory;positive
queen-we_will_rock_you;positive
santana-love_of_my_life;positive
shuggie_otis-sweet_thang;positive
stevie_wonder-for_once_in_my_life;positive
tommy_james_and_the_shondells-i_think_were_alone_now;positive
vapors-turning_japanese;positive
altered_images-dont_talk_to_me_about_love;positive feelings
anup-life_glides;positive feelings
barbara_leoni-don_t_rain_on_my_parade;positive feelings
bauhaus-ziggy_stardust;positive feelings
beatundercontrol-this_is_beatundercontrol;positive feelings
blind_melon-no_rain;positive feelings
blondie-rapture;positive feelings
boo_radleys-wake_up_boo;positive feelings
charlie_rich-behind_closed_doors;positive feelings
chi-lites-stoned_out_of_my_mind;positive feelings
chris_juergensen-prospects;positive feelings
coasters-poison_ivy;positive feelings
curtis_mayfield-move_on_up;positive feelings
darkness-i_believe_in_a_thing_called_love;positive feelings
dave_matthews_band-ants_marching;positive feelings
def_leppard-pour_some_sugar_on_me;positive feelings
eurythmics-sweet_dreams;positive feelings
glenn_miller-in_the_mood;positive feelings
hall_and_oates-private_eyes;positive feelings
kansas-carry_on_wayward_son;positive feelings
lynyrd_skynyrd-sweet_home_alabama;positive feelings
madness-baggy_trousers;positive feelings
mc_hammer-u_cant_touch_this;positive feelings
michael_masley-advice_from_the_angel_of_thresholds;positive feelings
mott_the_hoople-roll_away_the_stone;positive feelings
paul_mccartney-ebony_and_ivory;positive feelings
queen-we_will_rock_you;positive feelings
santana-love_of_my_life;positive feelings
shuggie_otis-sweet_thang;positive feelings
stevie_wonder-for_once_in_my_life;positive feelings
tommy_james_and_the_shondells-i_think_were_alone_now;positive feelings
wes_montgomery-bumpin;positive feelings
williamson-whats_on_the_ceiling_beats_whats_on_tv;positive feelings
bjrk-army_of_me;relax
blind_melon-no_rain;relax
carpenters-rainy_days_and_mondays;relax
charlie_rich-behind_closed_doors;relax
chills-i_love_my_leather_jacket;relax
church-under_the_milky_way;relax
drevo-our_watcher_show_us_the_way;relax
faith_hill-lets_make_love;relax
george_harrison-all_things_must_pass;relax
grateful_dead-high_time;relax
hall_and_oates-private_eyes;relax
jay_kishor-raga_malgunji_jor;relax
kris_kristofferson-the_best_of_all_possible_worlds;relax
mazzy_star-fade_into_you;relax
morrissey-everyday_is_like_sunday;relax
my_bloody_valentine-when_you_sleep;relax
myles_cochran-getting_stronger;relax
thelonious_monk-epistrophy;relax
tim_buckley-morning_glory;relax
tom_petty_and_the_heartbreakers-dont_come_around_here_no_more;relax
wes_montgomery-bumpin;relax
yakshi-chandra;relax
backstreet_boys-as_long_as_you_love_me;romantic
bonnie_tyler-total_eclipse_of_the_heart;romantic
bread-if;romantic
charlie_rich-behind_closed_doors;romantic
chi-lites-stoned_out_of_my_mind;romantic
chicago-if_you_leave_me_now;romantic
faith_hill-lets_make_love;romantic
santana-love_of_my_life;romantic
shuggie_otis-sweet_thang;romantic
tim_buckley-morning_glory;romantic
whitney_houston-how_will_i_know;romantic
anup-life_glides;rough
atomic_opera-watergrave;rough
beatundercontrol-this_is_beatundercontrol;rough
bjrk-army_of_me;rough
bobby_brown-my_prerogative;rough
boo_radleys-wake_up_boo;rough
brad_sucks-overreacting;rough
bruce_springsteen-badlands;rough
captain_beefheart_and_the_magic_band-safe_as_milk;rough
carly_simon-youre_so_vain;rough
curandero-aras;rough
darkness-i_believe_in_a_thing_called_love;rough
dead_kennedys-chemical_warfare;rough
def_leppard-pour_some_sugar_on_me;rough
devo-girl_u_want;rough
dj_markitos-sunset_138_bpm_remix;rough
eels-cancer_for_the_cure;rough
green_day-longview;rough
guided_by_voices-kicker_of_elves;rough
indidginus-dusty_lands;rough
john_cale-pablo_picasso;rough
john_coltrane-giant_steps;rough
kansas-carry_on_wayward_son;rough
king_crimson-thela_hun_ginjeet;rough
kris_kristofferson-the_best_of_all_possible_worlds;rough
liz_phair-supernova;rough
lynyrd_skynyrd-sweet_home_alabama;rough
madness-baggy_trousers;rough
mc_hammer-u_cant_touch_this;rough
my_bloody_valentine-when_you_sleep;rough
napoleon_blown_aparts-higher_education;rough
pantera-becoming;rough
processor-nibtal_7;rough
seismic_anamoly-wreckinball;rough
somadrone-coda;rough
standells-dirty_water;rough
stooges-dirt;rough
superchunk-slack_motherfucker;rough
utopia_banished-by_mourning;rough
vapors-turning_japanese;rough
bonnie_tyler-total_eclipse_of_the_heart;sad
carpenters-rainy_days_and_mondays;sad
chicago-if_you_leave_me_now;sad
john_cale-pablo_picasso;sad
live-lightning_crashes;sad
mazzy_star-fade_into_you;sad
portishead-all_mine;sad
somadrone-coda;sad
tim_buckley-morning_glory;sad
utopia_banished-by_mourning;sad
backstreet_boys-as_long_as_you_love_me;tender
bread-if;tender
carpenters-rainy_days_and_mondays;tender
charlie_rich-behind_closed_doors;tender
chi-lites-stoned_out_of_my_mind;tender
chicago-if_you_leave_me_now;tender
faith_hill-lets_make_love;tender
george_harrison-all_things_must_pass;tender
grateful_dead-high_time;tender
mazzy_star-fade_into_you;tender
michael_masley-advice_from_the_angel_of_thresholds;tender
morrissey-everyday_is_like_sunday;tender
myles_cochran-getting_stronger;tender
tim_buckley-morning_glory;tender
wes_montgomery-bumpin;tender
backstreet_boys-as_long_as_you_love_me;touching
bonnie_tyler-total_eclipse_of_the_heart;touching
bread-if;touching
carpenters-rainy_days_and_mondays;touching
charlie_rich-behind_closed_doors;touching
chi-lites-stoned_out_of_my_mind;touching
chicago-if_you_leave_me_now;touching
faith_hill-lets_make_love;touching
george_harrison-all_things_must_pass;touching
morrissey-everyday_is_like_sunday;touching
santana-love_of_my_life;touching
shuggie_otis-sweet_thang;touching
whitney_houston-how_will_i_know;touching
beatundercontrol-this_is_beatundercontrol;unpleasant
bjrk-army_of_me;unpleasant
captain_beefheart_and_the_magic_band-safe_as_milk;unpleasant
dead_kennedys-chemical_warfare;unpleasant
eels-cancer_for_the_cure;unpleasant
eminem-my_fault;unpleasant
guided_by_voices-kicker_of_elves;unpleasant
king_crimson-thela_hun_ginjeet;unpleasant
napoleon_blown_aparts-higher_education;unpleasant
processor-nibtal_7;unpleasant
seismic_anamoly-wreckinball;unpleasant
somadrone-coda;unpleasant
stooges-dirt;unpleasant
superchunk-slack_motherfucker;unpleasant
utopia_banished-by_mourning;unpleasant
atomic_opera-watergrave;unromantic
beatundercontrol-this_is_beatundercontrol;unromantic
bjrk-army_of_me;unromantic
blind_melon-no_rain;unromantic
brad_sucks-overreacting;unromantic
buffalo_springfield-for_what_its_worth;unromantic
captain_beefheart_and_the_magic_band-safe_as_milk;unromantic
carly_simon-youre_so_vain;unromantic
chills-i_love_my_leather_jacket;unromantic
chris_juergensen-prospects;unromantic
coasters-poison_ivy;unromantic
curandero-aras;unromantic
darkness-i_believe_in_a_thing_called_love;unromantic
dead_kennedys-chemical_warfare;unromantic
dj_markitos-sunset_138_bpm_remix;unromantic
drevo-our_watcher_show_us_the_way;unromantic
eels-cancer_for_the_cure;unromantic
eminem-my_fault;unromantic
eurythmics-sweet_dreams;unromantic
green_day-longview;unromantic
guided_by_voices-kicker_of_elves;unromantic
indidginus-dusty_lands;unromantic
john_cale-pablo_picasso;unromantic
john_coltrane-giant_steps;unromantic
kansas-carry_on_wayward_son;unromantic
king_crimson-thela_hun_ginjeet;unromantic
kris_kristofferson-the_best_of_all_possible_worlds;unromantic
lynyrd_skynyrd-sweet_home_alabama;unromantic
madness-baggy_trousers;unromantic
mc_hammer-u_cant_touch_this;unromantic
michael_masley-advice_from_the_angel_of_thresholds;unromantic
napoleon_blown_aparts-higher_education;unromantic
pantera-becoming;unromantic
processor-nibtal_7;unromantic
seismic_anamoly-wreckinball;unromantic
somadrone-coda;unromantic
standells-dirty_water;unromantic
stooges-dirt;unromantic
superchunk-slack_motherfucker;unromantic
syd_barrett-effervescing_elephant;unromantic
utopia_banished-by_mourning;unromantic
vapors-turning_japanese;unromantic
williamson-whats_on_the_ceiling_beats_whats_on_tv;unromantic
yakshi-chandra;unromantic
pizzle-what_s_wrong_with_my_footm;aggressive
rage_against_the_machine-maggies_farm;aggressive
screaming_trees-nearly_lost_you;aggressive
traffic-pearly_queen;aggressive
busta_rhymes-woo_hah_got_you_all_in_check;angry
cargo_cult-garden;angry
garbage-hammering_in_my_head;angry
pizzle-what_s_wrong_with_my_footm;angry
primus-jerry_was_a_race_car_driver;angry
rage_against_the_machine-maggies_farm;angry
traffic-pearly_queen;angry
billy_joel-we_didnt_start_the_fire;arousing
bobby_fuller_four-i_fought_the_law;arousing
breeders-cannonball;arousing
buffalo_springfield-mr._soul;arousing
cake-perhaps,_perhaps,_perhaps;arousing
carl_perkins-matchbox;arousing
chic-le_freak;arousing
cypress_hill-lowrider;arousing
emma_s_mini-lost;arousing
garbage-hammering_in_my_head;arousing
ike_and_tina_turner-river_deep_mountain_high;arousing
jade_leary-going_in;arousing
janes_addiction-been_caught_stealing;arousing
janet_jackson-miss_you_much;arousing
jerry_lee_lewis-great_balls_of_fire;arousing
johnny_cash-the_man_comes_around;arousing
kiss-deuce;arousing
kool_and_the_gang-funky_stuff;arousing
lambert_hendricks_and_ross-gimme_that_wine;arousing
louis_armstrong-hotter_than_that;arousing
nova_express-i_m_alive;arousing
ojays-livin_for_the_weekend;arousing
pizzle-what_s_wrong_with_my_footm;arousing
primus-jerry_was_a_race_car_driver;arousing
rage_against_the_machine-maggies_farm;arousing
ray_charles-hit_the_road_jack;arousing
red_hot_chili_peppers-give_it_away;arousing
screaming_trees-nearly_lost_you;arousing
shakira-the_one;arousing
spencer_davis_group-gimme_some_lovin;arousing
squeeze-pulling_mussels_from_the_shell;arousing
stevie_ray_vaughan-pride_and_joy;arousing
style_council-headstart_for_happiness;arousing
thin_lizzy-dont_believe_a_word;arousing
traffic-pearly_queen;arousing
turtles-elenore;arousing
aimee_mann-wise_up;boring
arthur_alexander-you_dont_care;boring
bob_seger-turn_the_page;boring
carl_perkins-matchbox;boring
depeche_mode-world_in_my_eyes;boring
everly_brothers-take_a_message_to_mary;boring
frank_zappa-whats_the_ugliest_part_of_your_body;boring
gram_parsons-1000_wedding;boring
jacques_brel-les_vieux;boring
jewel-enter_from_the_east;boring
john_lee_hooker-boom_boom;boring
lambert_hendricks_and_ross-gimme_that_wine;boring
monkees-a_little_bit_me_a_little_bit_you;boring
neil_young_and_crazy_horse-western_hero;boring
sade-smooth_operator;boring
sheryl_crow-i_shall_believe;boring
shira_kammen-music_of_waters;boring
sting-big_lie_small_world;boring
tears_for_fears-everybody_wants_to_rule_the_world;boring
they_might_be_giants-i_should_be_allowed_to_think;boring
van_morrison-and_it_stoned_me;boring
yo_la_tengo-tom_courtenay;boring
young_rascals-baby_lets_wait;boring
aimee_mann-wise_up;calming
air-sexy_boy;calming
ben_folds_five-brick;calming
bob_seger-turn_the_page;calming
dennis_brown-tribulation;calming
everly_brothers-take_a_message_to_mary;calming
fleetwood_mac-say_you_love_me;calming
jacques_brel-les_vieux;calming
jewel-enter_from_the_east;calming
john_lee_hooker-boom_boom;calming
johnny_cash-the_man_comes_around;calming
lou_reed-walk_on_the_wild_side;calming
marvin_gaye-whats_going_on;calming
miles_davis-blue_in_green;calming
monoide-golden_key;calming
neil_young_and_crazy_horse-western_hero;calming
sade-smooth_operator;calming
sheryl_crow-i_shall_believe;calming
shira_kammen-music_of_waters;calming
simon_and_garfunkel-the_only_living_boy_in_new_york;calming
smokey_robinson-cruisin;calming
sting-big_lie_small_world;calming
tears_for_fears-everybody_wants_to_rule_the_world;calming
they_might_be_giants-i_should_be_allowed_to_think;calming
touchinggrace-wild_spring_apples;calming
uncle_tupelo-the_long_cut;calming
van_morrison-and_it_stoned_me;calming
abba-s.o.s.;catchy
air-sexy_boy;catchy
association-windy;catchy
bob_seger-turn_the_page;catchy
bobby_fuller_four-i_fought_the_law;catchy
busta_rhymes-woo_hah_got_you_all_in_check;catchy
cake-perhaps,_perhaps,_perhaps;catchy
chic-le_freak;catchy
dennis_brown-tribulation;catchy
earth_wind_and_fire-september;catchy
emma_s_mini-lost;catchy
fleetwood_mac-say_you_love_me;catchy
frank_zappa-whats_the_ugliest_part_of_your_body;catchy
garbage-hammering_in_my_head;catchy
janes_addiction-been_caught_stealing;catchy
jerry_lee_lewis-great_balls_of_fire;catchy
jewel-enter_from_the_east;catchy
jimi_hendrix-highway_chile;catchy
johnny_cash-the_man_comes_around;catchy
kool_and_the_gang-funky_stuff;catchy
lambert_hendricks_and_ross-gimme_that_wine;catchy
louis_armstrong-hotter_than_that;catchy
mamas_and_the_papas-words_of_love;catchy
marvin_gaye-whats_going_on;catchy
miles_davis-blue_in_green;catchy
ojays-livin_for_the_weekend;catchy
ray_charles-hit_the_road_jack;catchy
red_hot_chili_peppers-give_it_away;catchy
sade-smooth_operator;catchy
shakira-the_one;catchy
sheryl_crow-i_shall_believe;catchy
simon_and_garfunkel-the_only_living_boy_in_new_york;catchy
spencer_davis_group-gimme_some_lovin;catchy
squeeze-pulling_mussels_from_the_shell;catchy
stevie_ray_vaughan-pride_and_joy;catchy
style_council-headstart_for_happiness;catchy
tears_for_fears-everybody_wants_to_rule_the_world;catchy
turtles-elenore;catchy
air-sexy_boy;cheerful
billy_joel-we_didnt_start_the_fire;cheerful
carl_perkins-matchbox;cheerful
chic-le_freak;cheerful
de_la_soul-eye_know;cheerful
earth_wind_and_fire-september;cheerful
ike_and_tina_turner-river_deep_mountain_high;cheerful
jade_leary-going_in;cheerful
janes_addiction-been_caught_stealing;cheerful
janet_jackson-miss_you_much;cheerful
jerry_lee_lewis-great_balls_of_fire;cheerful
john_lee_hooker-boom_boom;cheerful
kool_and_the_gang-funky_stuff;cheerful
louis_armstrong-hotter_than_that;cheerful
manassas-bound_to_fall;cheerful
monkees-a_little_bit_me_a_little_bit_you;cheerful
ojays-livin_for_the_weekend;cheerful
red_hot_chili_peppers-give_it_away;cheerful
spencer_davis_group-gimme_some_lovin;cheerful
spice_girls-stop;cheerful
stevie_ray_vaughan-pride_and_joy;cheerful
style_council-headstart_for_happiness;cheerful
sweet-fox_on_the_run;cheerful
tears_for_fears-everybody_wants_to_rule_the_world;cheerful
turtles-elenore;cheerful
aimee_mann-wise_up;depressed
bob_seger-turn_the_page;depressed
bryan_adams-cuts_like_a_knife;depressed
buffalo_springfield-mr._soul;depressed
cargo_cult-garden;depressed
depeche_mode-world_in_my_eyes;depressed
emma_s_mini-lost;depressed
everly_brothers-take_a_message_to_mary;depressed
gram_parsons-1000_wedding;depressed
jade_leary-going_in;depressed
johnny_cash-the_man_comes_around;depressed
joram-solipsism;depressed
miles_davis-blue_in_green;depressed
mose_allison-monsters_of_the_id;depressed
nova_express-i_m_alive;depressed
panacea-dragaicuta;depressed
pearl_jam-yellow_ledbetter;depressed
pizzle-what_s_wrong_with_my_footm;depressed
primus-jerry_was_a_race_car_driver;depressed
rage_against_the_machine-maggies_farm;depressed
ray_charles-hit_the_road_jack;depressed
replacements-answering_machine;depressed
screaming_trees-nearly_lost_you;depressed
sheryl_crow-i_shall_believe;depressed
tim_rayborn-yedi_tekrar;depressed
tricky-christiansands;depressed
west_exit-nocturne;depressed
wicked_boy-pressure;depressed
aimee_mann-wise_up;emotional
ben_folds_five-brick;emotional
cypress_hill-lowrider;emotional
dennis_brown-tribulation;emotional
fleetwood_mac-say_you_love_me;emotional
flying_burrito_brothers-break_my_mind;emotional
garbage-hammering_in_my_head;emotional
ike_and_tina_turner-river_deep_mountain_high;emotional
janes_addiction-been_caught_stealing;emotional
jerry_lee_lewis-great_balls_of_fire;emotional
jewel-enter_from_the_east;emotional
johnny_cash-the_man_comes_around;emotional
kiss-deuce;emotional
lambert_hendricks_and_ross-gimme_that_wine;emotional
mamas_and_the_papas-words_of_love;emotional
neil_young_and_crazy_horse-western_hero;emotional
ojays-livin_for_the_weekend;emotional
pearl_jam-yellow_ledbetter;emotional
pizzle-what_s_wrong_with_my_footm;emotional
rage_against_the_machine-maggies_farm;emotional
ray_charles-hit_the_road_jack;emotional
roy_orbison-running_scared;emotional
sade-smooth_operator;emotional
shakira-the_one;emotional
sheryl_crow-i_shall_believe;emotional
simon_and_garfunkel-the_only_living_boy_in_new_york;emotional
spencer_davis_group-gimme_some_lovin;emotional
tears_for_fears-everybody_wants_to_rule_the_world;emotional
thin_lizzy-dont_believe_a_word;emotional
young_rascals-baby_lets_wait;emotional
abba-s.o.s.;exciting
bobby_fuller_four-i_fought_the_law;exciting
buffalo_springfield-mr._soul;exciting
cargo_cult-garden;exciting
chic-le_freak;exciting
cypress_hill-lowrider;exciting
emma_s_mini-lost;exciting
garbage-hammering_in_my_head;exciting
janes_addiction-been_caught_stealing;exciting
jerry_lee_lewis-great_balls_of_fire;exciting
kiss-deuce;exciting
kool_and_the_gang-funky_stuff;exciting
louis_armstrong-hotter_than_that;exciting
oasis-supersonic;exciting
ojays-livin_for_the_weekend;exciting
pearl_jam-yellow_ledbetter;exciting
pizzle-what_s_wrong_with_my_footm;exciting
primus-jerry_was_a_race_car_driver;exciting
rage_against_the_machine-maggies_farm;exciting
red_hot_chili_peppers-give_it_away;exciting
screaming_trees-nearly_lost_you;exciting
spencer_davis_group-gimme_some_lovin;exciting
stevie_ray_vaughan-pride_and_joy;exciting
sweet-fox_on_the_run;exciting
tim_rayborn-yedi_tekrar;exciting
turtles-elenore;exciting
abba-s.o.s.;hanging with friends
buffalo_springfield-mr._soul;hanging with friends
earth_wind_and_fire-september;hanging with friends
kool_and_the_gang-funky_stuff;hanging with friends
mose_allison-monsters_of_the_id;hanging with friends
oasis-supersonic;hanging with friends
pearl_jam-yellow_ledbetter;hanging with friends
they_might_be_giants-i_should_be_allowed_to_think;hanging with friends
abba-s.o.s.;happy
association-windy;happy
billy_joel-we_didnt_start_the_fire;happy
chic-le_freak;happy
earth_wind_and_fire-september;happy
janes_addiction-been_caught_stealing;happy
janet_jackson-miss_you_much;happy
jerry_lee_lewis-great_balls_of_fire;happy
john_lee_hooker-boom_boom;happy
kool_and_the_gang-funky_stuff;happy
lambert_hendricks_and_ross-gimme_that_wine;happy
louis_armstrong-hotter_than_that;happy
manassas-bound_to_fall;happy
monkees-a_little_bit_me_a_little_bit_you;happy
monoide-golden_key;happy
ojays-livin_for_the_weekend;happy
red_hot_chili_peppers-give_it_away;happy
spencer_davis_group-gimme_some_lovin;happy
spice_girls-stop;happy
squeeze-pulling_mussels_from_the_shell;happy
stevie_ray_vaughan-pride_and_joy;happy
style_council-headstart_for_happiness;happy
sweet-fox_on_the_run;happy
tears_for_fears-everybody_wants_to_rule_the_world;happy
touchinggrace-wild_spring_apples;happy
turtles-elenore;happy
abba-s.o.s.;indifferent
billy_joel-we_didnt_start_the_fire;indifferent
bob_seger-turn_the_page;indifferent
bryan_adams-cuts_like_a_knife;indifferent
buffalo_springfield-mr._soul;indifferent
busta_rhymes-woo_hah_got_you_all_in_check;indifferent
cargo_cult-garden;indifferent
chic-le_freak;indifferent
clash-lost_in_the_supermarket;indifferent
cyndi_lauper-money_changes_everything;indifferent
cypress_hill-lowrider;indifferent
depeche_mode-world_in_my_eyes;indifferent
duncan_sheik-barely_breathing;indifferent
emma_s_mini-lost;indifferent
jade_leary-going_in;indifferent
janes_addiction-been_caught_stealing;indifferent
jimi_hendrix-highway_chile;indifferent
joram-solipsism;indifferent
kiss-deuce;indifferent
kool_and_the_gang-funky_stuff;indifferent
lambert_hendricks_and_ross-gimme_that_wine;indifferent
monoide-golden_key;indifferent
mose_allison-monsters_of_the_id;indifferent
neil_young_and_crazy_horse-western_hero;indifferent
nova_express-i_m_alive;indifferent
ojays-livin_for_the_weekend;indifferent
panacea-dragaicuta;indifferent
pearl_jam-yellow_ledbetter;indifferent
pizzle-what_s_wrong_with_my_footm;indifferent
primus-jerry_was_a_race_car_driver;indifferent
rage_against_the_machine-maggies_farm;indifferent
replacements-answering_machine;indifferent
screaming_trees-nearly_lost_you;indifferent
smashing_pumpkins-rocket;indifferent
sonic_youth-teen_age_riot;indifferent
squeeze-pulling_mussels_from_the_shell;indifferent
sweet-fox_on_the_run;indifferent
they_might_be_giants-i_should_be_allowed_to_think;indifferent
tim_rayborn-yedi_tekrar;indifferent
tom_petty-i_wont_back_down;indifferent
traffic-pearly_queen;indifferent
tricky-christiansands;indifferent
west_exit-nocturne;indifferent
wicked_boy-pressure;indifferent
yes-leave_it;indifferent
air-sexy_boy;mellow
association-windy;mellow
ben_folds_five-brick;mellow
jewel-enter_from_the_east;mellow
john_lee_hooker-boom_boom;mellow
johnny_cash-the_man_comes_around;mellow
lou_reed-walk_on_the_wild_side;mellow
miles_davis-blue_in_green;mellow
mose_allison-monsters_of_the_id;mellow
neil_young_and_crazy_horse-western_hero;mellow
sade-smooth_operator;mellow
shira_kammen-music_of_waters;mellow
simon_and_garfunkel-the_only_living_boy_in_new_york;mellow
spice_girls-stop;mellow
sting-big_lie_small_world;mellow
tears_for_fears-everybody_wants_to_rule_the_world;mellow
they_might_be_giants-i_should_be_allowed_to_think;mellow
touchinggrace-wild_spring_apples;mellow
yo_la_tengo-tom_courtenay;mellow
young_rascals-baby_lets_wait;mellow
abba-s.o.s.;not angry - agressive
aimee_mann-wise_up;not angry - agressive
arthur_alexander-you_dont_care;not angry - agressive
association-windy;not angry - agressive
ben_folds_five-brick;not angry - agressive
bob_seger-turn_the_page;not angry - agressive
carl_perkins-matchbox;not angry - agressive
chic-le_freak;not angry - agressive
clash-lost_in_the_supermarket;not angry - agressive
de_la_soul-eye_know;not angry - agressive
depeche_mode-world_in_my_eyes;not angry - agressive
duncan_sheik-barely_breathing;not angry - agressive
earth_wind_and_fire-september;not angry - agressive
everly_brothers-take_a_message_to_mary;not angry - agressive
fleetwood_mac-say_you_love_me;not angry - agressive
frank_zappa-whats_the_ugliest_part_of_your_body;not angry - agressive
gram_parsons-1000_wedding;not angry - agressive
ike_and_tina_turner-river_deep_mountain_high;not angry - agressive
jacques_brel-les_vieux;not angry - agressive
jade_leary-going_in;not angry - agressive
janet_jackson-miss_you_much;not angry - agressive
jerry_lee_lewis-great_balls_of_fire;not angry - agressive
jewel-enter_from_the_east;not angry - agressive
john_lee_hooker-boom_boom;not angry - agressive
johnny_cash-the_man_comes_around;not angry - agressive
kool_and_the_gang-funky_stuff;not angry - agressive
lambert_hendricks_and_ross-gimme_that_wine;not angry - agressive
lou_reed-walk_on_the_wild_side;not angry - agressive
louis_armstrong-hotter_than_that;not angry - agressive
manassas-bound_to_fall;not angry - agressive
marvin_gaye-whats_going_on;not angry - agressive
miles_davis-blue_in_green;not angry - agressive
monkees-a_little_bit_me_a_little_bit_you;not angry - agressive
monoide-golden_key;not angry - agressive
neil_young_and_crazy_horse-western_hero;not angry - agressive
ojays-livin_for_the_weekend;not angry - agressive
roy_orbison-running_scared;not angry - agressive
sade-smooth_operator;not angry - agressive
shakira-the_one;not angry - agressive
sheryl_crow-i_shall_believe;not angry - agressive
shira_kammen-music_of_waters;not angry - agressive
simon_and_garfunkel-the_only_living_boy_in_new_york;not angry - agressive
smashing_pumpkins-rocket;not angry - agressive
smokey_robinson-cruisin;not angry - agressive
spencer_davis_group-gimme_some_lovin;not angry - agressive
spice_girls-stop;not angry - agressive
squeeze-pulling_mussels_from_the_shell;not angry - agressive
stevie_ray_vaughan-pride_and_joy;not angry - agressive
sting-big_lie_small_world;not angry - agressive
style_council-headstart_for_happiness;not angry - agressive
sweet-fox_on_the_run;not angry - agressive
tears_for_fears-everybody_wants_to_rule_the_world;not angry - agressive
they_might_be_giants-i_should_be_allowed_to_think;not angry - agressive
tom_petty-i_wont_back_down;not angry - agressive
touchinggrace-wild_spring_apples;not angry - agressive
uncle_tupelo-the_long_cut;not angry - agressive
van_morrison-and_it_stoned_me;not angry - agressive
west_exit-nocturne;not angry - agressive
yes-leave_it;not angry - agressive
yo_la_tengo-tom_courtenay;not angry - agressive
young_rascals-baby_lets_wait;not angry - agressive
abba-s.o.s.;not calming
billy_joel-we_didnt_start_the_fire;not calming
breeders-cannonball;not calming
bryan_adams-cuts_like_a_knife;not calming
carl_perkins-matchbox;not calming
chic-le_freak;not calming
cyndi_lauper-money_changes_everything;not calming
duncan_sheik-barely_breathing;not calming
jade_leary-going_in;not calming
janes_addiction-been_caught_stealing;not calming
jerry_lee_lewis-great_balls_of_fire;not calming
jimi_hendrix-highway_chile;not calming
kiss-deuce;not calming
kool_and_the_gang-funky_stuff;not calming
mamas_and_the_papas-words_of_love;not calming
monkees-a_little_bit_me_a_little_bit_you;not calming
nova_express-i_m_alive;not calming
oasis-supersonic;not calming
ojays-livin_for_the_weekend;not calming
pizzle-what_s_wrong_with_my_footm;not calming
primus-jerry_was_a_race_car_driver;not calming
rage_against_the_machine-maggies_farm;not calming
red_hot_chili_peppers-give_it_away;not calming
replacements-answering_machine;not calming
screaming_trees-nearly_lost_you;not calming
smashing_pumpkins-rocket;not calming
sonic_youth-teen_age_riot;not calming
spencer_davis_group-gimme_some_lovin;not calming
stevie_ray_vaughan-pride_and_joy;not calming
style_council-headstart_for_happiness;not calming
traffic-pearly_queen;not calming
wicked_boy-pressure;not calming
yes-leave_it;not calming
aimee_mann-wise_up;not happy
arthur_alexander-you_dont_care;not happy
ben_folds_five-brick;not happy
bob_seger-turn_the_page;not happy
everly_brothers-take_a_message_to_mary;not happy
gram_parsons-1000_wedding;not happy
mamas_and_the_papas-words_of_love;not happy
mose_allison-monsters_of_the_id;not happy
neil_young_and_crazy_horse-western_hero;not happy
panacea-dragaicuta;not happy
pearl_jam-yellow_ledbetter;not happy
pizzle-what_s_wrong_with_my_footm;not happy
rage_against_the_machine-maggies_farm;not happy
ray_charles-hit_the_road_jack;not happy
replacements-answering_machine;not happy
roy_orbison-running_scared;not happy
screaming_trees-nearly_lost_you;not happy
shira_kammen-music_of_waters;not happy
simon_and_garfunkel-the_only_living_boy_in_new_york;not happy
smashing_pumpkins-rocket;not happy
sting-big_lie_small_world;not happy
thin_lizzy-dont_believe_a_word;not happy
tricky-christiansands;not happy
wicked_boy-pressure;not happy
young_rascals-baby_lets_wait;not happy
abba-s.o.s.;not sad
association-windy;not sad
billy_joel-we_didnt_start_the_fire;not sad
bobby_fuller_four-i_fought_the_law;not sad
bryan_adams-cuts_like_a_knife;not sad
chic-le_freak;not sad
cypress_hill-lowrider;not sad
de_la_soul-eye_know;not sad
depeche_mode-world_in_my_eyes;not sad
earth_wind_and_fire-september;not sad
frank_zappa-whats_the_ugliest_part_of_your_body;not sad
janes_addiction-been_caught_stealing;not sad
janet_jackson-miss_you_much;not sad
jerry_lee_lewis-great_balls_of_fire;not sad
